Year,Country,iso3code,hhi,Country/Territory,Code,Stability value,CRI Rank,Country_y,CRI score,Fatalities in 2019 (Rank),Fatalities per 100 000 inhab- itants (Rank),Losses in million US$ (PPP) (Rank),Losses per unit GDP in% (Rank),VERSION DOC,Domestic Production Value,Product
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,L15,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 2,L16,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: CANADA 2001,L17,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: CANADA 2008,L19,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1994,L20,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1995,L21,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1996,L22,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1997,L23,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1998,L24,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1999,L25,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 2000,L26,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 2001,L27,,,,,,,,,,,,,,
2018,"GSP LDC BENEFICIARIES: BENEFICIARIES: EU 2004
",L28,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,L30,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,L31,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,L32,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,L33,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: JAPAN 1998,L34,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: JAPAN 1999,L35,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: JAPAN 2000,L36,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: JAPAN 2004-2005,L37,,,,,,,,,,,,,,
2018,LDC BENEFICIARIES,L38,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: JAPAN 2007,L39,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: USA 1997,L43,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: USA 1998,L44,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: USA 1999,L45,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: USA 2000,L46,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: USA 2002,L47,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: USA 2003,L48,,,,,,,,,,,,,,
2018,LDC 51 COUNTRIES,L50,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: AUSTRALIA 1996,L51,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: HUNGARY 1996,L52,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: NEW ZEALAND 1996,L53,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: NORWAY 1996,L54,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: NORWAY 1998,L56,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: POLAND 1994,L57,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: POLAND 1995,L58,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: POLAND 1996,L59,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: RUSSIA 1996,L60,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1995,L61,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1996,L62,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1997,L63,,,,,,,,,,,,,,
2018,LDC BENEFICIARIES:TURKEY 1999,L64,,,,,,,,,,,,,,
2018,PREFERENTIAL TARIFF FOR AFRICAN LDC COUNTRIES,L69,,,,,,,,,,,,,,
2018,GSP2: AUSTRALIA 2006 (CODE 'DC'),L70,,,,,,,,,,,,,,
2018,GSP FOR LDC: AUSTRALIA 2006 (CODE 'LDC'),L71,,,,,,,,,,,,,,
2018,SWITZERLAND LDC GSP BENEFICIARY COUNTRIES IN 2009,L72,,,,,,,,,,,,,,
2018,LDC 51 COUNTRIES,L77,,,,,,,,,,,,,,
2018,PREFERENTIAL DUTY FOR 27 AFRICAN LDCS:CHINA 2008,L79,,,,,,,,,,,,,,
2018,PREF FOR 5 ASIAN AND PACIFIC LDCS: CHINA 2008,L80,,,,,,,,,,,,,,
2018,PREFERENTIAL DUTY FOR 3 AFRICAN LDCS:CHINA 2008,L81,,,,,,,,,,,,,,
2018,SPECIAL PREFERENTIAL DUTY FOR 31 AFRICAN COUNTRIES,L82,,,,,,,,,,,,,,
2018,SPECIAL PREFERENTIAL FOR 6 ASIA PACIFIC COUNTRIES,L83,,,,,,,,,,,,,,
2018,PREFERENTIAL TARIFF FOR EPA COUNTRIES,L85,,,,,,,,,,,,,,
2018,AGOA ELIGIBLE FOR CERTAIN TEXTILES AND APPAREL,L87,,,,,,,,,,,,,,
2018,LDC BENEFICIARIES IN 2009,L90,,,,,,,,,,,,,,
2018,GSP FOR LDC BENEFICIARIES: USA 2010,L91,,,,,,,,,,,,,,
2018,LAO PDR,LAO,0.304668842275002,LAO PDR,LAO,0.41,,,,,,,,,,
2018,LEBANON,LBN,0.053727911824335,LEBANON,LBN,-1.63,44,LEBANON,54.67,72.0,55.0,60.0,43.0,2019.0,,
2018,LIBERIA,LBR,,LIBERIA,LBR,-0.21,101,LIBERIA,89.5,106.0,106.0,109.0,55.0,2019.0,7289.0,GOLD
2018,LIBERIA,LBR,,LIBERIA,LBR,-0.21,101,LIBERIA,89.5,106.0,106.0,109.0,55.0,2019.0,4631744.0,IRON
2018,LIBYA,LBY,0.0894682746568556,LIBYA,LBY,-2.44,80,LIBYA,73.67,67.0,48.0,93.0,93.0,2019.0,9625761.75,NATURAL GAS
2018,LIBYA,LBY,0.0894682746568556,LIBYA,LBY,-2.44,80,LIBYA,73.67,67.0,48.0,93.0,93.0,2019.0,54943198.3849987,PETROLEUM
2018,ST. LUCIA,LCA,0.902186619377194,ST. LUCIA,LCA,1.01,130,ST. LUCIA,118.0,106.0,106.0,130.0,130.0,2019.0,,
2018,LIECHTENSTEIN,LIE,,LIECHTENSTEIN,LIE,1.48,,,,,,,,,,
2018,SRI LANKA,LKA,,SRI LANKA,LKA,-0.15,30,SRI LANKA,41.83,33.0,24.0,48.0,61.0,2019.0,4000.0,GRAPHITE
2018,SRI LANKA,LKA,,SRI LANKA,LKA,-0.15,30,SRI LANKA,41.83,33.0,24.0,48.0,61.0,2019.0,,RARE EARTH
2018,SRI LANKA,LKA,,SRI LANKA,LKA,-0.15,30,SRI LANKA,41.83,33.0,24.0,48.0,61.0,2019.0,63166.0,TITANIUM
2018,SRI LANKA,LKA,,SRI LANKA,LKA,-0.15,30,SRI LANKA,41.83,33.0,24.0,48.0,61.0,2019.0,785.0,ZIRCONIUM
2018,LESOTHO,LSO,0.252792448240892,LESOTHO,LSO,-0.18,61,LESOTHO,64.67,106.0,106.0,58.0,6.0,2019.0,,
2018,LITHUANIA,LTU,0.0437852164977637,LITHUANIA,LTU,0.74,130,LITHUANIA,118.0,106.0,106.0,130.0,130.0,2019.0,,
2018,LATVIA,LVA,0.0550426960739351,LATVIA,LVA,0.41,98,LATVIA,86.83,106.0,106.0,79.0,62.0,2019.0,,
2018,PREFERENTIAL TARIFF FOR SELECTED GSTP COUNTRIES,M01,,,,,,,,,,,,,,
2018,EU 27 MEMBERS,M02,,,,,,,,,,,,,,
2018,ASIA-PACIFIC TRADE AGREEMENT (APTA),M03,,,,,,,,,,,,,,
2018,SIECA MEMBER STATES,M04,,,,,,,,,,,,,,
2018,COMESA FREE TRADE AREA IN 2007,M05,,,,,,,,,,,,,,
2018,COUNTRIES MEMBERS OF THE INDIAN OCEAN COMMISSION (,M06,,,,,,,,,,,,,,
2018,COMESA COUNTRIES NOT MEMBERS OF THE FTA IN 2007,M07,,,,,,,,,,,,,,
2018,AGADIR COUNTRIES,M08,,,,,,,,,,,,,,
2018,SWITZERLAND LDC GSP BENEFICIARY COUNTRIES IN 2008,M10,,,,,,,,,,,,,,
2018,SWITZERLAND GSP BENEFICIARY  COUNTRIES IN 2008,M11,,,,,,,,,,,,,,
2018,COMESA FREE TRADE AREA 2008,M12,,,,,,,,,,,,,,
2018,EU COUNTRIES (32 TERRITORIES):SWITZERLAND 2009,M13,,,,,,,,,,,,,,
2018,SWITZERLAND GSP BENEFICIARY  COUNTRIES IN 2009,M14,,,,,,,,,,,,,,
2018,PREFERENTIAL TARIFF FOR APTA(LDC)COUNTRIES,M15,,,,,,,,,,,,,,
2018,COMESA COUNTRIES NOT MEMBERS OF THE FTA IN 2009,M16,,,,,,,,,,,,,,
2018,MACAO,MAC,0.429454956690521,,,,,,,,,,,,,
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,,ANTIMONY
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,899365.0,BARYTES
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,1806.0,COBALT
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,23859.0,COPPER
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,386.0,GOLD
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,15000.0,IRON
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,30339.0,LEAD
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,100000.0,MANGANESE
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,2.0,MERCURY
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,200.0,NICKEL
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,190500.0,SILVER
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,,TIN
2018,MOROCCO,MAR,0.104848638087533,MOROCCO,MAR,-0.35,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,56000.0,ZINC
2018,MOLDOVA,MDA,0.0993789868161958,MOLDOVA,MDA,-0.4,130,MOLDOVA,118.0,106.0,106.0,130.0,130.0,2019.0,,
2018,MADAGASCAR,MDG,0.106313761125274,MADAGASCAR,MDG,-0.58,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,35381.0,CHROMIUM
2018,MADAGASCAR,MDG,0.106313761125274,MADAGASCAR,MDG,-0.58,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,2655.0,COBALT
2018,MADAGASCAR,MDG,0.106313761125274,MADAGASCAR,MDG,-0.58,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,3000.0,GOLD
2018,MADAGASCAR,MDG,0.106313761125274,MADAGASCAR,MDG,-0.58,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,8000.0,GRAPHITE
2018,MADAGASCAR,MDG,0.106313761125274,MADAGASCAR,MDG,-0.58,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,33183.0,NICKEL
2018,MADAGASCAR,MDG,0.106313761125274,MADAGASCAR,MDG,-0.58,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,,RARE EARTH
2018,MADAGASCAR,MDG,0.106313761125274,MADAGASCAR,MDG,-0.58,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,386924.0,TITANIUM
2018,MADAGASCAR,MDG,0.106313761125274,MADAGASCAR,MDG,-0.58,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,22757.0,ZIRCONIUM
2018,MALDIVES,MDV,0.0948764784743067,MALDIVES,MDV,0.09,111,MALDIVES,97.33,106.0,106.0,114.0,76.0,2019.0,,
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,,ALUMINIUM
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,299.0,ANTIMONY
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,,ASBESTOS
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,366234.0,BARYTES
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,333.0,BISMUTH
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,1307.0,CADMIUM
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,696580.0,COPPER
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,141143.0,GOLD
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,4198.0,GRAPHITE
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,21244460.0,IRON
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,230869.0,LEAD
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,101000.0,MAGNESITE
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,556220.0,MANGANESE
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,230.0,MERCURY
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,20265.0,MOLYBDENUM
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,7243245.0,SILVER
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,,TIN
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,45.0,TUNGSTEN
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,662355.0,ZINC
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,11883979.999999998,COAL
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,25689450.277777776,NATURAL GAS
2018,MEXICO,MEX,0.527062481085477,MEXICO,MEX,-0.65,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,102290672.33497828,PETROLEUM
2018,"MACEDONIA, FYR",MKD,0.203351194523199,,,,,,,,,,,,,
2018,MALI,MLI,0.3731152460124,MALI,MLI,-2.09,90,MALI,79.67,52.0,58.0,108.0,101.0,2019.0,61000.0,GOLD
2018,MALI,MLI,0.3731152460124,MALI,MLI,-2.09,90,MALI,79.67,52.0,58.0,108.0,101.0,2019.0,0.0,IRON
2018,MALI,MLI,0.3731152460124,MALI,MLI,-2.09,90,MALI,79.67,52.0,58.0,108.0,101.0,2019.0,,MANGANESE
2018,MALI,MLI,0.3731152460124,MALI,MLI,-2.09,90,MALI,79.67,52.0,58.0,108.0,101.0,2019.0,2600.0,SILVER
2018,MALTA,MLT,0.0396847571343142,MALTA,MLT,1.28,68,MALTA,67.33,106.0,106.0,54.0,16.0,2019.0,,
2018,MYANMAR,MMR,0.150241980832585,MYANMAR,MMR,-1.27,21,MYANMAR,31.33,24.0,38.0,30.0,29.0,2019.0,5000.0,RARE EARTH
2018,MONGOLIA,MNG,0.738887076999823,MONGOLIA,MNG,0.83,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,458780.0,COPPER
2018,MONGOLIA,MNG,0.738887076999823,MONGOLIA,MNG,0.83,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,20655.0,GOLD
2018,MONGOLIA,MNG,0.738887076999823,MONGOLIA,MNG,0.83,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,6225400.0,IRON
2018,MONGOLIA,MNG,0.738887076999823,MONGOLIA,MNG,0.83,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,2579.0,MOLYBDENUM
2018,MONGOLIA,MNG,0.738887076999823,MONGOLIA,MNG,0.83,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,64800.0,SILVER
2018,MONGOLIA,MNG,0.738887076999823,MONGOLIA,MNG,0.83,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,26.0,TIN
2018,MONGOLIA,MNG,0.738887076999823,MONGOLIA,MNG,0.83,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,543.0,TUNGSTEN
2018,MONGOLIA,MNG,0.738887076999823,MONGOLIA,MNG,0.83,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,43950.0,ZINC
2018,MONGOLIA,MNG,0.738887076999823,MONGOLIA,MNG,0.83,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,54572300.00000001,COAL
2018,MONTENEGRO,MNT,0.0620499619604895,MONTENEGRO,MNE,0.04,89,MONTENEGRO,78.0,80.0,8.0,126.0,123.0,2019.0,468164.0,ALUMINIUM
2018,MONTENEGRO,MNT,0.0620499619604895,MONTENEGRO,MNE,0.04,89,MONTENEGRO,78.0,80.0,8.0,126.0,123.0,2019.0,3100.0,LEAD
2018,MONTENEGRO,MNT,0.0620499619604895,MONTENEGRO,MNE,0.04,89,MONTENEGRO,78.0,80.0,8.0,126.0,123.0,2019.0,9700.0,ZINC
2018,MOZAMBIQUE,MOZ,0.0703217555729996,MOZAMBIQUE,MOZ,-0.82,l,MOZAMBIQUE,2.67,2.0,3.0,4.0,2.0,2019.0,9912.0,ALUMINIUM
2018,MOZAMBIQUE,MOZ,0.0703217555729996,MOZAMBIQUE,MOZ,-0.82,l,MOZAMBIQUE,2.67,2.0,3.0,4.0,2.0,2019.0,,ASBESTOS
2018,MOZAMBIQUE,MOZ,0.0703217555729996,MOZAMBIQUE,MOZ,-0.82,l,MOZAMBIQUE,2.67,2.0,3.0,4.0,2.0,2019.0,,COPPER
2018,MOZAMBIQUE,MOZ,0.0703217555729996,MOZAMBIQUE,MOZ,-0.82,l,MOZAMBIQUE,2.67,2.0,3.0,4.0,2.0,2019.0,507.0,GOLD
2018,MOZAMBIQUE,MOZ,0.0703217555729996,MOZAMBIQUE,MOZ,-0.82,l,MOZAMBIQUE,2.67,2.0,3.0,4.0,2.0,2019.0,106773.0,GRAPHITE
2018,MOZAMBIQUE,MOZ,0.0703217555729996,MOZAMBIQUE,MOZ,-0.82,l,MOZAMBIQUE,2.67,2.0,3.0,4.0,2.0,2019.0,,LITHIUM
2018,MOZAMBIQUE,MOZ,0.0703217555729996,MOZAMBIQUE,MOZ,-0.82,l,MOZAMBIQUE,2.67,2.0,3.0,4.0,2.0,2019.0,966700.0,TITANIUM
2018,MOZAMBIQUE,MOZ,0.0703217555729996,MOZAMBIQUE,MOZ,-0.82,l,MOZAMBIQUE,2.67,2.0,3.0,4.0,2.0,2019.0,76550.0,ZIRCONIUM
2018,MAURITANIA,MRT,0.117529737997549,MAURITANIA,MRT,-0.63,58,MAURITANIA,63.0,76.0,44.0,96.0,59.0,2019.0,28138.0,COPPER
2018,MAURITANIA,MRT,0.117529737997549,MAURITANIA,MRT,-0.63,58,MAURITANIA,63.0,76.0,44.0,96.0,59.0,2019.0,9235.0,GOLD
2018,MAURITANIA,MRT,0.117529737997549,MAURITANIA,MRT,-0.63,58,MAURITANIA,63.0,76.0,44.0,96.0,59.0,2019.0,10710305.0,IRON
2018,MONTSERRAT,MSR,0.0979482166252409,,,,,,,,,,,,,
2018,MAURITIUS,MUS,0.0519487257061502,MAURITIUS,MUS,0.87,125,MAURITIUS,105.17,106.0,106.0,113.0,100.0,2019.0,,
2018,MALAWI,MWI,0.0494848937930323,MALAWI,MWI,-0.43,5,MALAWI,15.17,20.0,13.0,35.0,5.0,2019.0,2563.0,IRON
2018,MALAWI,MWI,0.0494848937930323,MALAWI,MWI,-0.43,5,MALAWI,15.17,20.0,13.0,35.0,5.0,2019.0,,URANIUM
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,589684.0,ALUMINIUM
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,,ANTIMONY
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,16600.0,BARYTES
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,,COPPER
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,2978.0,GOLD
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,3353634.0,IRON
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,0.0,MAGNESIUM
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,1262725.0,MANGANESE
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,200.0,RARE EARTH
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,1542.0,SILVER
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,3836.0,TIN
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,19228.0,TITANIUM
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,,TUNGSTEN
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,509.0,ZIRCONIUM
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,56376430.77865761,NATURAL GAS
2018,MALAYSIA,MYS,0.0788243489693421,MALAYSIA,MYS,0.25,99,MALAYSIA,87.33,58.0,78.0,74.0,118.0,2019.0,32688382.246566247,PETROLEUM
2018,MAYOTTE,MYT,,,,,,,,,,,,,,
2018,DEVELOPING COUNTRIES,N01,,,,,,,,,,,,,,
2018,EUROPEAN UNION,N04,,,,,,,,,,,,,,
2018,EUROPEAN FREE TRADE ASSOCIATION,N05,,,,,,,,,,,,,,
2018,"ACP (AFRICA, CARIBBEAN AND PACIFIC)",N08,,,,,,,,,,,,,,
2018,LEAST DEVELOPED COUNTRIES,N09,,,,,,,,,,,,,,
2018,MAGHREB COUNTRIES,N12,,,,,,,,,,,,,,
2018,UDEAC,N13,,,,,,,,,,,,,,
2018,ECOWAS,N14,,,,,,,,,,,,,,
2018,COMESA,N16,,,,,,,,,,,,,,
2018,"BOSNIA, CROATIA AND MACEDONIA",N19,,,,,,,,,,,,,,
2018,TAG,N20,,,,,,,,,,,,,,
2018,ANDEANGROUP AND CENTRAL AMERICAN COMMON MARKET,N22,,,,,,,,,,,,,,
2018,COMESA,N23,,,,,,,,,,,,,,
2018,EAST AFRICAN COMMUNITY,N24,,,,,,,,,,,,,,
2018,COMESA FREE TRADE AREA IN 2003,N25,,,,,,,,,,,,,,
2018,SACU (SOUTHERN AFRICAN CUSTOMS UNION),N26,,,,,,,,,,,,,,
2018,COMESA FREE TRADE AREA 2005,N27,,,,,,,,,,,,,,
2018,COMESA FREE TRADE AREA 2006,N28,,,,,,,,,,,,,,
2018,PERU AND PANAMA,N29,,,,,,,,,,,,,,
2018,LAIA (ALADI),N32,,,,,,,,,,,,,,
2018,ANDEAN PACT COUNTRIES,N33,,,,,,,,,,,,,,
2018,C. AMERICAN COMMON MARKET,N34,,,,,,,,,,,,,,
2018,CARIBBEAN COMMUNITY,N35,,,,,,,,,,,,,,
2018,MERCOSUR,N37,,,,,,,,,,,,,,
2018,AFRICAN GROWTH AND OPPORTUNITY ACT (AGOA) PREFEREN,N39,,,,,,,,,,,,,,
2018,ASEAN,N44,,,,,,,,,,,,,,
2018,BANGKOK AGREEMENT,N45,,,,,,,,,,,,,,
2018,SAARC,N47,,,,,,,,,,,,,,
2018,"BHUTAN, MALDIVES, NEPAL",N48,,,,,,,,,,,,,,
2018,AGOA BENEFICIARIES: USA 2002,N49,,,,,,,,,,,,,,
2018,CARIBBEAN BASIN TRADE PARTNERSHIP ACT : 2002      ,N51,,,,,,,,,,,,,,
2018,ASEAN,N52,,,,,,,,,,,,,,
2018,AGOA BENEFICIARIES: USA 2004,N54,,,,,,,,,,,,,,
